Id,code_module_x,code_presentation_x_x,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,final_result,score,code_module_y,code_presentation_y_y
148943,CCC,2014B,M,North Western Region,No Formal quals,20-30%,0-35,0,90,Withdrawn,62,CCC,2013J
148944,CCC,2014B,M,North Western Region,No Formal quals,20-30%,0-35,0,90,Withdrawn,62,CCC,2014J
148945,CCC,2014B,M,North Western Region,No Formal quals,20-30%,0-35,0,90,Withdrawn,62,CCC,2014B
148946,CCC,2014J,M,North Western Region,No Formal quals,20-30%,0-35,1,60,Withdrawn,62,CCC,2013J
148947,CCC,2014J,M,North Western Region,No Formal quals,20-30%,0-35,1,60,Withdrawn,62,CCC,2014J
148948,CCC,2014J,M,North Western Region,No Formal quals,20-30%,0-35,1,60,Withdrawn,62,CCC,2014B
148949,CCC,2014J,M,North Western Region,No Formal quals,20-30%,0-35,1,60,Withdrawn,62,CCC,2013J
148950,CCC,2014J,M,North Western Region,No Formal quals,20-30%,0-35,1,60,Withdrawn,62,CCC,2014J
148951,CCC,2014J,M,North Western Region,No Formal quals,20-30%,0-35,1,60,Withdrawn,62,CCC,2014B
148952,EEE,2013J,M,North Western Region,No Formal quals,20-30%,0-35,0,60,Fail,62,CCC,2013J
148953,EEE,2013J,M,North Western Region,No Formal quals,20-30%,0-35,0,60,Fail,62,CCC,2014J
148954,EEE,2013J,M,North Western Region,No Formal quals,20-30%,0-35,0,60,Fail,62,CCC,2014B
148955,EEE,2013J,M,North Western Region,No Formal quals,20-30%,0-35,0,60,Fail,62,CCC,2013J
148956,EEE,2013J,M,North Western Region,No Formal quals,20-30%,0-35,0,60,Fail,62,CCC,2014J
148957,EEE,2013J,M,North Western Region,No Formal quals,20-30%,0-35,0,60,Fail,62,CCC,2014B
148958,CCC,2014B,M,Scotland,Post Graduate Qualification,80-90%,0-35,0,60,Withdrawn,87,CCC,2013J
148959,CCC,2014B,M,Scotland,Post Graduate Qualification,80-90%,0-35,0,60,Withdrawn,87,CCC,2014J
148960,CCC,2014B,M,Scotland,Post Graduate Qualification,80-90%,0-35,0,60,Withdrawn,87,CCC,2014B
148961,CCC,2014B,M,Scotland,Post Graduate Qualification,80-90%,0-35,0,60,Withdrawn,87,EEE,2013J
148962,CCC,2014B,M,Scotland,Post Graduate Qualification,80-90%,0-35,0,60,Withdrawn,87,EEE,2014J
148963,CCC,2014B,M,Scotland,Post Graduate Qualification,80-90%,0-35,0,60,Withdrawn,87,EEE,2014B
148964,EEE,2013J,M,Scotland,Post Graduate Qualification,80-90%,0-35,0,60,Withdrawn,87,CCC,2013J
148965,EEE,2013J,M,Scotland,Post Graduate Qualification,80-90%,0-35,0,60,Withdrawn,87,CCC,2014J
148966,EEE,2013J,M,Scotland,Post Graduate Qualification,80-90%,0-35,0,60,Withdrawn,87,CCC,2014B
148967,EEE,2013J,M,Scotland,Post Graduate Qualification,80-90%,0-35,0,60,Withdrawn,87,EEE,2013J
148968,EEE,2013J,M,Scotland,Post Graduate Qualification,80-90%,0-35,0,60,Withdrawn,87,EEE,2014J
148969,EEE,2013J,M,Scotland,Post Graduate Qualification,80-90%,0-35,0,60,Withdrawn,87,EEE,2014B
148970,EEE,2014J,M,Scotland,Post Graduate Qualification,80-90%,0-35,1,30,Fail,87,CCC,2013J
148971,EEE,2014J,M,Scotland,Post Graduate Qualification,80-90%,0-35,1,30,Fail,87,CCC,2014J
148972,EEE,2014J,M,Scotland,Post Graduate Qualification,80-90%,0-35,1,30,Fail,87,CCC,2014B
148973,EEE,2014J,M,Scotland,Post Graduate Qualification,80-90%,0-35,1,30,Fail,87,EEE,2013J
148974,EEE,2014J,M,Scotland,Post Graduate Qualification,80-90%,0-35,1,30,Fail,87,EEE,2014J
148975,EEE,2014J,M,Scotland,Post Graduate Qualification,80-90%,0-35,1,30,Fail,87,EEE,2014B
148976,CCC,2014B,M,Wales,HE Qualification,60-70%,0-35,0,60,Withdrawn,64,CCC,2013J
148977,CCC,2014B,M,Wales,HE Qualification,60-70%,0-35,0,60,Withdrawn,64,CCC,2014J
148978,CCC,2014B,M,Wales,HE Qualification,60-70%,0-35,0,60,Withdrawn,64,CCC,2014B
148979,EEE,2013J,M,Wales,HE Qualification,60-70%,0-35,0,60,Pass,64,CCC,2013J
148980,EEE,2013J,M,Wales,HE Qualification,60-70%,0-35,0,60,Pass,64,CCC,2014J
148981,EEE,2013J,M,Wales,HE Qualification,60-70%,0-35,0,60,Pass,64,CCC,2014B
148982,CCC,2014B,M,Scotland,HE Qualification,90-100%,35-55,0,90,Withdrawn,76,CCC,2013J
148983,CCC,2014B,M,Scotland,HE Qualification,90-100%,35-55,0,90,Withdrawn,76,CCC,2014J
148984,CCC,2014B,M,Scotland,HE Qualification,90-100%,35-55,0,90,Withdrawn,76,CCC,2014B
148985,CCC,2014J,M,Scotland,HE Qualification,90-100%,35-55,1,30,Fail,76,CCC,2013J
148986,CCC,2014J,M,Scotland,HE Qualification,90-100%,35-55,1,30,Fail,76,CCC,2014J
148987,CCC,2014J,M,Scotland,HE Qualification,90-100%,35-55,1,30,Fail,76,CCC,2014B
148988,EEE,2013J,M,Scotland,HE Qualification,90-100%,35-55,0,150,Pass,76,CCC,2013J
148989,EEE,2013J,M,Scotland,HE Qualification,90-100%,35-55,0,150,Pass,76,CCC,2014J
148990,EEE,2013J,M,Scotland,HE Qualification,90-100%,35-55,0,150,Pass,76,CCC,2014B
148991,CCC,2014B,M,Scotland,HE Qualification,60-70%,35-55,0,90,Withdrawn,82,CCC,2013J
148992,CCC,2014B,M,Scotland,HE Qualification,60-70%,35-55,0,90,Withdrawn,82,CCC,2014J
148993,CCC,2014B,M,Scotland,HE Qualification,60-70%,35-55,0,90,Withdrawn,82,CCC,2014B
148994,EEE,2013J,M,Scotland,HE Qualification,60-70%,35-55,0,90,Pass,82,CCC,2013J
148995,EEE,2013J,M,Scotland,HE Qualification,60-70%,35-55,0,90,Pass,82,CCC,2014J
148996,EEE,2013J,M,Scotland,HE Qualification,60-70%,35-55,0,90,Pass,82,CCC,2014B
148997,CCC,2014B,M,London Region,Lower Than A Level,Oct-20,0-35,0,60,Withdrawn,94,CCC,2013J
148998,CCC,2014B,M,London Region,Lower Than A Level,Oct-20,0-35,0,60,Withdrawn,94,CCC,2014J
148999,CCC,2014B,M,London Region,Lower Than A Level,Oct-20,0-35,0,60,Withdrawn,94,CCC,2014B
149000,EEE,2013J,M,London Region,Lower Than A Level,Oct-20,0-35,0,60,Distinction,94,CCC,2013J
149001,EEE,2013J,M,London Region,Lower Than A Level,Oct-20,0-35,0,60,Distinction,94,CCC,2014J
149002,EEE,2013J,M,London Region,Lower Than A Level,Oct-20,0-35,0,60,Distinction,94,CCC,2014B
149003,CCC,2014B,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,Withdrawn,98,CCC,2013J
149004,CCC,2014B,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,Withdrawn,98,CCC,2014J
149005,CCC,2014B,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,Withdrawn,98,CCC,2014B
149006,EEE,2013J,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,Pass,98,CCC,2013J
149007,EEE,2013J,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,Pass,98,CCC,2014J
149008,EEE,2013J,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,Pass,98,CCC,2014B
149009,CCC,2014B,M,Scotland,A Level or Equivalent,80-90%,0-35,0,90,Withdrawn,60,CCC,2013J
149010,CCC,2014B,M,Scotland,A Level or Equivalent,80-90%,0-35,0,90,Withdrawn,60,CCC,2014J
149011,CCC,2014B,M,Scotland,A Level or Equivalent,80-90%,0-35,0,90,Withdrawn,60,CCC,2014B
149012,EEE,2013J,M,Scotland,A Level or Equivalent,80-90%,0-35,0,90,Pass,60,CCC,2013J
149013,EEE,2013J,M,Scotland,A Level or Equivalent,80-90%,0-35,0,90,Pass,60,CCC,2014J
149014,EEE,2013J,M,Scotland,A Level or Equivalent,80-90%,0-35,0,90,Pass,60,CCC,2014B
149015,CCC,2014B,M,Scotland,A Level or Equivalent,Oct-20,35-55,0,120,Withdrawn,86,CCC,2013J
149016,CCC,2014B,M,Scotland,A Level or Equivalent,Oct-20,35-55,0,120,Withdrawn,86,CCC,2014J
149017,CCC,2014B,M,Scotland,A Level or Equivalent,Oct-20,35-55,0,120,Withdrawn,86,CCC,2014B
149018,EEE,2013J,M,Scotland,A Level or Equivalent,Oct-20,35-55,0,120,Pass,86,CCC,2013J
149019,EEE,2013J,M,Scotland,A Level or Equivalent,Oct-20,35-55,0,120,Pass,86,CCC,2014J
149020,EEE,2013J,M,Scotland,A Level or Equivalent,Oct-20,35-55,0,120,Pass,86,CCC,2014B
149021,CCC,2014B,M,South Region,Lower Than A Level,Oct-20,0-35,0,90,Withdrawn,22,CCC,2013J
149022,CCC,2014B,M,South Region,Lower Than A Level,Oct-20,0-35,0,90,Withdrawn,22,CCC,2014J
149023,CCC,2014B,M,South Region,Lower Than A Level,Oct-20,0-35,0,90,Withdrawn,22,CCC,2014B
149024,EEE,2013J,M,South Region,Lower Than A Level,Oct-20,0-35,0,90,Pass,22,CCC,2013J
149025,EEE,2013J,M,South Region,Lower Than A Level,Oct-20,0-35,0,90,Pass,22,CCC,2014J
149026,EEE,2013J,M,South Region,Lower Than A Level,Oct-20,0-35,0,90,Pass,22,CCC,2014B
149027,CCC,2014B,M,London Region,Lower Than A Level,20-30%,0-35,0,90,Withdrawn,77,CCC,2013J
149028,CCC,2014B,M,London Region,Lower Than A Level,20-30%,0-35,0,90,Withdrawn,77,CCC,2014J
149029,CCC,2014B,M,London Region,Lower Than A Level,20-30%,0-35,0,90,Withdrawn,77,CCC,2014B
149030,EEE,2013J,M,London Region,Lower Than A Level,20-30%,0-35,0,90,Pass,77,CCC,2013J
149031,EEE,2013J,M,London Region,Lower Than A Level,20-30%,0-35,0,90,Pass,77,CCC,2014J
149032,EEE,2013J,M,London Region,Lower Than A Level,20-30%,0-35,0,90,Pass,77,CCC,2014B
149033,CCC,2014B,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,Withdrawn,91,CCC,2013J
149034,CCC,2014B,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,Withdrawn,91,CCC,2014J
149035,CCC,2014B,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,Withdrawn,91,CCC,2014B
149036,EEE,2013J,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,Pass,91,CCC,2013J
149037,EEE,2013J,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,Pass,91,CCC,2014J
149038,EEE,2013J,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,Pass,91,CCC,2014B
149039,CCC,2014B,M,South East Region,Lower Than A Level,80-90%,0-35,0,60,Withdrawn,84,CCC,2013J
149040,CCC,2014B,M,South East Region,Lower Than A Level,80-90%,0-35,0,60,Withdrawn,84,CCC,2014J
149041,CCC,2014B,M,South East Region,Lower Than A Level,80-90%,0-35,0,60,Withdrawn,84,CCC,2014B
149042,CCC,2014B,M,South East Region,Lower Than A Level,80-90%,0-35,0,60,Withdrawn,84,FFF,2013J
149043,CCC,2014B,M,South East Region,Lower Than A Level,80-90%,0-35,0,60,Withdrawn,84,FFF,2014J
149044,CCC,2014B,M,South East Region,Lower Than A Level,80-90%,0-35,0,60,Withdrawn,84,FFF,2014B
149045,EEE,2013J,M,South East Region,Lower Than A Level,80-90%,0-35,0,60,Pass,84,CCC,2013J
149046,EEE,2013J,M,South East Region,Lower Than A Level,80-90%,0-35,0,60,Pass,84,CCC,2014J
149047,EEE,2013J,M,South East Region,Lower Than A Level,80-90%,0-35,0,60,Pass,84,CCC,2014B
149048,EEE,2013J,M,South East Region,Lower Than A Level,80-90%,0-35,0,60,Pass,84,FFF,2013J
149049,EEE,2013J,M,South East Region,Lower Than A Level,80-90%,0-35,0,60,Pass,84,FFF,2014J
149050,EEE,2013J,M,South East Region,Lower Than A Level,80-90%,0-35,0,60,Pass,84,FFF,2014B
149051,FFF,2014J,M,South East Region,Lower Than A Level,80-90%,0-35,1,120,Withdrawn,84,CCC,2013J
149052,FFF,2014J,M,South East Region,Lower Than A Level,80-90%,0-35,1,120,Withdrawn,84,CCC,2014J
149053,FFF,2014J,M,South East Region,Lower Than A Level,80-90%,0-35,1,120,Withdrawn,84,CCC,2014B
149054,FFF,2014J,M,South East Region,Lower Than A Level,80-90%,0-35,1,120,Withdrawn,84,FFF,2013J
149055,FFF,2014J,M,South East Region,Lower Than A Level,80-90%,0-35,1,120,Withdrawn,84,FFF,2014J
149056,FFF,2014J,M,South East Region,Lower Than A Level,80-90%,0-35,1,120,Withdrawn,84,FFF,2014B
149057,CCC,2014B,M,South East Region,A Level or Equivalent,90-100%,35-55,0,60,Withdrawn,80,CCC,2013J
149058,CCC,2014B,M,South East Region,A Level or Equivalent,90-100%,35-55,0,60,Withdrawn,80,CCC,2014J
149059,CCC,2014B,M,South East Region,A Level or Equivalent,90-100%,35-55,0,60,Withdrawn,80,CCC,2014B
149060,EEE,2013J,M,South East Region,A Level or Equivalent,90-100%,35-55,0,60,Pass,80,CCC,2013J
149061,EEE,2013J,M,South East Region,A Level or Equivalent,90-100%,35-55,0,60,Pass,80,CCC,2014J
149062,EEE,2013J,M,South East Region,A Level or Equivalent,90-100%,35-55,0,60,Pass,80,CCC,2014B
149063,CCC,2014B,M,Yorkshire Region,Lower Than A Level,80-90%,0-35,0,90,Withdrawn,76,CCC,2013J
149064,CCC,2014B,M,Yorkshire Region,Lower Than A Level,80-90%,0-35,0,90,Withdrawn,76,CCC,2014J
149065,CCC,2014B,M,Yorkshire Region,Lower Than A Level,80-90%,0-35,0,90,Withdrawn,76,CCC,2014B
149066,CCC,2014J,M,Yorkshire Region,Lower Than A Level,80-90%,0-35,1,30,Pass,76,CCC,2013J
149067,CCC,2014J,M,Yorkshire Region,Lower Than A Level,80-90%,0-35,1,30,Pass,76,CCC,2014J
149068,CCC,2014J,M,Yorkshire Region,Lower Than A Level,80-90%,0-35,1,30,Pass,76,CCC,2014B
149069,EEE,2013J,M,Yorkshire Region,Lower Than A Level,80-90%,0-35,0,90,Pass,76,CCC,2013J
149070,EEE,2013J,M,Yorkshire Region,Lower Than A Level,80-90%,0-35,0,90,Pass,76,CCC,2014J
149071,EEE,2013J,M,Yorkshire Region,Lower Than A Level,80-90%,0-35,0,90,Pass,76,CCC,2014B
149072,CCC,2014B,F,Scotland,A Level or Equivalent,20-30%,0-35,0,60,Withdrawn,75,CCC,2013J
149073,CCC,2014B,F,Scotland,A Level or Equivalent,20-30%,0-35,0,60,Withdrawn,75,CCC,2014J
149074,CCC,2014B,F,Scotland,A Level or Equivalent,20-30%,0-35,0,60,Withdrawn,75,CCC,2014B
149075,EEE,2013J,F,Scotland,A Level or Equivalent,20-30%,0-35,0,60,Pass,75,CCC,2013J
149076,EEE,2013J,F,Scotland,A Level or Equivalent,20-30%,0-35,0,60,Pass,75,CCC,2014J
149077,EEE,2013J,F,Scotland,A Level or Equivalent,20-30%,0-35,0,60,Pass,75,CCC,2014B
149078,CCC,2014B,F,North Western Region,A Level or Equivalent,80-90%,0-35,0,120,Withdrawn,65,CCC,2013J
149079,CCC,2014B,F,North Western Region,A Level or Equivalent,80-90%,0-35,0,120,Withdrawn,65,CCC,2014J
149080,CCC,2014B,F,North Western Region,A Level or Equivalent,80-90%,0-35,0,120,Withdrawn,65,CCC,2014B
149081,CCC,2014J,F,North Western Region,A Level or Equivalent,80-90%,0-35,1,30,Fail,65,CCC,2013J
149082,CCC,2014J,F,North Western Region,A Level or Equivalent,80-90%,0-35,1,30,Fail,65,CCC,2014J
149083,CCC,2014J,F,North Western Region,A Level or Equivalent,80-90%,0-35,1,30,Fail,65,CCC,2014B
149084,EEE,2013J,F,North Western Region,A Level or Equivalent,80-90%,0-35,0,120,Pass,65,CCC,2013J
149085,EEE,2013J,F,North Western Region,A Level or Equivalent,80-90%,0-35,0,120,Pass,65,CCC,2014J
149086,EEE,2013J,F,North Western Region,A Level or Equivalent,80-90%,0-35,0,120,Pass,65,CCC,2014B
149087,CCC,2014B,M,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,60,Withdrawn,91,CCC,2013J
149088,CCC,2014B,M,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,60,Withdrawn,91,CCC,2014J
149089,CCC,2014B,M,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,60,Withdrawn,91,CCC,2014B
149090,EEE,2013J,M,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,60,Distinction,91,CCC,2013J
149091,EEE,2013J,M,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,60,Distinction,91,CCC,2014J
149092,EEE,2013J,M,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,60,Distinction,91,CCC,2014B
149093,CCC,2014B,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,Withdrawn,90,CCC,2013J
149094,CCC,2014B,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,Withdrawn,90,CCC,2014J
149095,CCC,2014B,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,Withdrawn,90,CCC,2014B
149096,EEE,2013J,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,Pass,90,CCC,2013J
149097,EEE,2013J,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,Pass,90,CCC,2014J
149098,EEE,2013J,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,Pass,90,CCC,2014B
149099,CCC,2014B,M,Scotland,A Level or Equivalent,80-90%,0-35,0,60,Withdrawn,90,CCC,2013J
149100,CCC,2014B,M,Scotland,A Level or Equivalent,80-90%,0-35,0,60,Withdrawn,90,CCC,2014J
149101,CCC,2014B,M,Scotland,A Level or Equivalent,80-90%,0-35,0,60,Withdrawn,90,CCC,2014B
149102,CCC,2014J,M,Scotland,A Level or Equivalent,80-90%,0-35,1,30,Fail,90,CCC,2013J
149103,CCC,2014J,M,Scotland,A Level or Equivalent,80-90%,0-35,1,30,Fail,90,CCC,2014J
149104,CCC,2014J,M,Scotland,A Level or Equivalent,80-90%,0-35,1,30,Fail,90,CCC,2014B
149105,EEE,2013J,M,Scotland,A Level or Equivalent,80-90%,0-35,0,60,Pass,90,CCC,2013J
149106,EEE,2013J,M,Scotland,A Level or Equivalent,80-90%,0-35,0,60,Pass,90,CCC,2014J
149107,EEE,2013J,M,Scotland,A Level or Equivalent,80-90%,0-35,0,60,Pass,90,CCC,2014B
149108,CCC,2014B,M,North Western Region,Lower Than A Level,40-50%,0-35,0,60,Withdrawn,80,CCC,2013J
149109,CCC,2014B,M,North Western Region,Lower Than A Level,40-50%,0-35,0,60,Withdrawn,80,CCC,2014J
149110,CCC,2014B,M,North Western Region,Lower Than A Level,40-50%,0-35,0,60,Withdrawn,80,CCC,2014B
149111,EEE,2013J,M,North Western Region,Lower Than A Level,40-50%,0-35,0,60,Pass,80,CCC,2013J
149112,EEE,2013J,M,North Western Region,Lower Than A Level,40-50%,0-35,0,60,Pass,80,CCC,2014J
149113,EEE,2013J,M,North Western Region,Lower Than A Level,40-50%,0-35,0,60,Pass,80,CCC,2014B
149114,CCC,2014B,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,Withdrawn,66,CCC,2013J
149115,CCC,2014B,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,Withdrawn,66,CCC,2014J
149116,CCC,2014B,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,Withdrawn,66,CCC,2014B
149117,EEE,2013J,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,Pass,66,CCC,2013J
149118,EEE,2013J,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,Pass,66,CCC,2014J
149119,EEE,2013J,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,Pass,66,CCC,2014B
149120,CCC,2014B,M,South Region,Lower Than A Level,90-100%,0-35,0,60,Withdrawn,90,CCC,2013J
149121,CCC,2014B,M,South Region,Lower Than A Level,90-100%,0-35,0,60,Withdrawn,90,CCC,2014J
149122,CCC,2014B,M,South Region,Lower Than A Level,90-100%,0-35,0,60,Withdrawn,90,CCC,2014B
149123,CCC,2014B,M,South Region,Lower Than A Level,90-100%,0-35,0,60,Withdrawn,90,CCC,2013J
149124,CCC,2014B,M,South Region,Lower Than A Level,90-100%,0-35,0,60,Withdrawn,90,CCC,2014J
149125,CCC,2014B,M,South Region,Lower Than A Level,90-100%,0-35,0,60,Withdrawn,90,CCC,2014B
149126,CCC,2014J,M,South Region,Lower Than A Level,90-100%,0-35,1,30,Withdrawn,90,CCC,2013J
149127,CCC,2014J,M,South Region,Lower Than A Level,90-100%,0-35,1,30,Withdrawn,90,CCC,2014J
149128,CCC,2014J,M,South Region,Lower Than A Level,90-100%,0-35,1,30,Withdrawn,90,CCC,2014B
149129,CCC,2014J,M,South Region,Lower Than A Level,90-100%,0-35,1,30,Withdrawn,90,CCC,2013J
149130,CCC,2014J,M,South Region,Lower Than A Level,90-100%,0-35,1,30,Withdrawn,90,CCC,2014J
149131,CCC,2014J,M,South Region,Lower Than A Level,90-100%,0-35,1,30,Withdrawn,90,CCC,2014B
149132,EEE,2013J,M,South Region,Lower Than A Level,90-100%,0-35,0,60,Pass,90,CCC,2013J
149133,EEE,2013J,M,South Region,Lower Than A Level,90-100%,0-35,0,60,Pass,90,CCC,2014J
149134,EEE,2013J,M,South Region,Lower Than A Level,90-100%,0-35,0,60,Pass,90,CCC,2014B
149135,EEE,2013J,M,South Region,Lower Than A Level,90-100%,0-35,0,60,Pass,90,CCC,2013J
149136,EEE,2013J,M,South Region,Lower Than A Level,90-100%,0-35,0,60,Pass,90,CCC,2014J
149137,EEE,2013J,M,South Region,Lower Than A Level,90-100%,0-35,0,60,Pass,90,CCC,2014B
149138,CCC,2014B,M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,Withdrawn,83,CCC,2013J
149139,CCC,2014B,M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,Withdrawn,83,CCC,2014J
149140,CCC,2014B,M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,Withdrawn,83,CCC,2014B
149141,EEE,2013J,M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,Pass,83,CCC,2013J
149142,EEE,2013J,M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,Pass,83,CCC,2014J
149143,EEE,2013J,M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,Pass,83,CCC,2014B
149144,CCC,2014B,M,South East Region,A Level or Equivalent,30-40%,0-35,0,60,Withdrawn,96,CCC,2013J
149145,CCC,2014B,M,South East Region,A Level or Equivalent,30-40%,0-35,0,60,Withdrawn,96,CCC,2014J
149146,CCC,2014B,M,South East Region,A Level or Equivalent,30-40%,0-35,0,60,Withdrawn,96,CCC,2014B
149147,EEE,2013J,M,South East Region,A Level or Equivalent,30-40%,0-35,0,60,Pass,96,CCC,2013J
149148,EEE,2013J,M,South East Region,A Level or Equivalent,30-40%,0-35,0,60,Pass,96,CCC,2014J
149149,EEE,2013J,M,South East Region,A Level or Equivalent,30-40%,0-35,0,60,Pass,96,CCC,2014B
149150,CCC,2014B,M,South West Region,Lower Than A Level,80-90%,35-55,0,60,Withdrawn,92,CCC,2013J
149151,CCC,2014B,M,South West Region,Lower Than A Level,80-90%,35-55,0,60,Withdrawn,92,CCC,2014J
149152,CCC,2014B,M,South West Region,Lower Than A Level,80-90%,35-55,0,60,Withdrawn,92,CCC,2014B
149153,EEE,2013J,M,South West Region,Lower Than A Level,80-90%,35-55,0,60,Pass,92,CCC,2013J
149154,EEE,2013J,M,South West Region,Lower Than A Level,80-90%,35-55,0,60,Pass,92,CCC,2014J
149155,EEE,2013J,M,South West Region,Lower Than A Level,80-90%,35-55,0,60,Pass,92,CCC,2014B
149156,CCC,2014B,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,Withdrawn,53,CCC,2013J
149157,CCC,2014B,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,Withdrawn,53,CCC,2014J
149158,CCC,2014B,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,Withdrawn,53,CCC,2014B
149159,CCC,2014B,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,Withdrawn,53,CCC,2013J
149160,CCC,2014B,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,Withdrawn,53,CCC,2014J
149161,CCC,2014B,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,Withdrawn,53,CCC,2014B
149162,CCC,2014J,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,1,60,Withdrawn,53,CCC,2013J
149163,CCC,2014J,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,1,60,Withdrawn,53,CCC,2014J
149164,CCC,2014J,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,1,60,Withdrawn,53,CCC,2014B
149165,CCC,2014J,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,1,60,Withdrawn,53,CCC,2013J
149166,CCC,2014J,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,1,60,Withdrawn,53,CCC,2014J
149167,CCC,2014J,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,1,60,Withdrawn,53,CCC,2014B
149168,EEE,2013J,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,Pass,53,CCC,2013J
149169,EEE,2013J,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,Pass,53,CCC,2014J
149170,EEE,2013J,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,Pass,53,CCC,2014B
149171,EEE,2013J,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,Pass,53,CCC,2013J
149172,EEE,2013J,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,Pass,53,CCC,2014J
149173,EEE,2013J,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,Pass,53,CCC,2014B
149174,CCC,2014B,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,Withdrawn,85,CCC,2013J
149175,CCC,2014B,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,Withdrawn,85,CCC,2014J
149176,CCC,2014B,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,Withdrawn,85,CCC,2014B
149177,EEE,2013J,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,Pass,85,CCC,2013J
149178,EEE,2013J,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,Pass,85,CCC,2014J
149179,EEE,2013J,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,Pass,85,CCC,2014B
149180,CCC,2014B,M,Ireland,Lower Than A Level,20-30%,0-35,0,60,Withdrawn,86,CCC,2013J
149181,CCC,2014B,M,Ireland,Lower Than A Level,20-30%,0-35,0,60,Withdrawn,86,CCC,2014J
149182,CCC,2014B,M,Ireland,Lower Than A Level,20-30%,0-35,0,60,Withdrawn,86,CCC,2014B
149183,EEE,2013J,M,Ireland,Lower Than A Level,20-30%,0-35,0,60,Pass,86,CCC,2013J
149184,EEE,2013J,M,Ireland,Lower Than A Level,20-30%,0-35,0,60,Pass,86,CCC,2014J
149185,EEE,2013J,M,Ireland,Lower Than A Level,20-30%,0-35,0,60,Pass,86,CCC,2014B
149186,CCC,2014B,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,Withdrawn,82,CCC,2013J
149187,CCC,2014B,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,Withdrawn,82,CCC,2014J
